Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Barber,199611,2,2,1.00,8,11,0.73,8,17,0.47,22,53,0.42,2,3,0.67
Adcock,199193,3,7,0.43,5,12,0.42,12,28,0.43,12,37,0.32,11,24,0.46
Murphay,197915,5,5,1.00,1,3,0.33,2,9,0.22,1,11,0.09,11,24,0.46
Davidson,191771,0,1,0.00,33,58,0.57,4,11,0.36,7,26,0.27,3,5,0.60
Jeffery,214766,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Sanders,194269,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
York,189107,24,38,0.63,79,124,0.64,47,99,0.47,105,263,0.40,65,144,0.45
Helms,185172,7,9,0.78,134,205,0.65,23,52,0.44,14,53,0.26,26,58,0.45
Winter,191525,1,1,1.00,115,184,0.62,8,22,0.36,4,14,0.29,8,12,0.67
Costa,186385,43,58,0.74,32,57,0.56,67,155,0.43,110,276,0.40,95,228,0.42
Kraus,183873,45,60,0.75,21,38,0.55,58,111,0.52,153,386,0.40,82,172,0.48
Cole,199494,21,27,0.78,14,30,0.47,16,51,0.31,35,126,0.28,39,76,0.51
Thacker,197779,1,2,0.50,3,11,0.27,1,4,0.25,3,12,0.25,3,5,0.60
Meadows,194527,6,8,0.75,5,12,0.42,8,17,0.47,10,35,0.29,7,14,0.50
Dalton,190302,9,11,0.82,42,78,0.54,8,25,0.32,17,56,0.30,11,20,0.55
Adams,194307,0,0,0.00,3,6,0.50,0,0,0.00,0,1,0.00,0,0,0.00
Garland,204267,0,0,0.00,0,1,0.00,3,4,0.75,0,1,0.00,0,1,0.00
Wetzel,195992,2,2,1.00,2,2,1.00,5,9,0.56,9,32,0.28,0,2,0.00
Goforth,203511,2,3,0.67,2,5,0.40,2,2,1.00,3,16,0.19,4,7,0.57
Vincent,202595,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Moreland,204208,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bowman,203534,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sailer,184942,28,36,0.78,32,77,0.42,45,107,0.42,84,234,0.36,67,156,0.43
Witt,186644,6,6,1.00,116,236,0.49,21,58,0.36,21,61,0.34,3,11,0.27
McAllister,185871,3,8,0.38,175,322,0.54,3,11,0.27,4,18,0.22,26,55,0.47
Kunkel,186365,36,57,0.63,26,61,0.43,55,126,0.44,65,185,0.35,113,214,0.53
Carrasco,195453,92,137,0.67,26,49,0.53,76,188,0.40,103,280,0.37,362,717,0.50
Carr,189709,13,15,0.87,34,70,0.49,7,24,0.29,2,15,0.13,7,19,0.37
Montano,183270,13,18,0.72,43,90,0.48,25,57,0.44,21,71,0.30,20,43,0.47
Stewart,199404,1,1,1.00,2,3,0.67,5,8,0.62,7,28,0.25,2,2,1.00
Landry,194539,2,4,0.50,11,24,0.46,5,15,0.33,10,38,0.26,3,9,0.33
Lyles,188708,2,2,1.00,1,1,1.00,0,0,0.00,2,3,0.67,0,1,0.00
Andrews,205649,1,1,1.00,1,1,1.00,1,1,1.00,0,0,0.00,0,0,0.00
Richards,197080,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Iwakuma,201296,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
May,196725,27,35,0.77,39,80,0.49,45,89,0.51,76,193,0.39,76,135,0.56
Petry,183920,3,4,0.75,228,364,0.63,10,28,0.36,1,1,1.00,8,17,0.47
Taylor,189763,0,0,0.00,266,405,0.66,11,23,0.48,12,23,0.52,1,8,0.12
Rainey,205354,27,32,0.84,16,27,0.59,12,29,0.41,40,116,0.34,9,18,0.50
Mahan,203168,27,32,0.84,5,10,0.50,55,116,0.47,5,13,0.38,21,41,0.51
Kirsch,191175,0,0,0.00,1,2,0.50,0,2,0.00,1,5,0.20,1,1,1.00
Braswell,190649,42,55,0.76,5,16,0.31,27,51,0.53,58,130,0.45,50,86,0.58
Liu,208082,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,0,0,0.00
Talbert,185492,14,20,0.70,5,10,0.50,10,33,0.30,26,61,0.43,46,96,0.48
Runyon,199561,1,2,0.50,96,201,0.48,8,20,0.40,14,35,0.40,1,7,0.14
Bowser,196484,22,32,0.69,14,20,0.70,14,43,0.33,44,118,0.37,30,74,0.41
Myrick,205133,0,0,0.00,2,2,1.00,2,3,0.67,0,2,0.00,1,1,1.00
Reis,201673,0,0,0.00,2,5,0.40,0,0,0.00,0,0,0.00,0,0,0.00
Cronin,187846,5,8,0.62,91,162,0.56,28,68,0.41,98,222,0.44,11,23,0.48
Boyd,213266,2,5,0.40,141,295,0.48,9,25,0.36,18,48,0.38,13,34,0.38
Coleman,206322,1,1,1.00,78,141,0.55,14,30,0.47,6,11,0.55,4,6,0.67
Keough,191500,106,125,0.85,37,65,0.57,63,152,0.41,88,248,0.35,224,465,0.48
Perez,193329,31,50,0.62,25,34,0.74,67,159,0.42,33,109,0.30,96,196,0.49
Eriksson,219190,0,0,0.00,15,27,0.56,14,29,0.48,8,23,0.35,1,4,0.25
Žagar,216762,16,22,0.73,7,17,0.41,24,49,0.49,23,89,0.26,3,12,0.25
Gomez,205621,17,20,0.85,55,95,0.58,28,65,0.43,57,134,0.43,13,35,0.37
Campbell,199298,16,20,0.80,55,104,0.53,27,62,0.44,80,202,0.40,27,56,0.48
Barrera,185521,16,27,0.59,65,105,0.62,47,106,0.44,61,156,0.39,56,134,0.42
Ernst,186487,6,12,0.50,232,356,0.65,19,48,0.40,2,2,1.00,48,94,0.51
Hodson,192519,1,3,0.33,168,289,0.58,14,39,0.36,18,42,0.43,7,9,0.78
Irving,192745,35,45,0.78,29,55,0.53,50,101,0.50,77,213,0.36,19,30,0.63
Hunt,191892,70,102,0.69,12,19,0.63,38,116,0.33,36,113,0.32,239,476,0.50
Dean,204706,0,0,0.00,65,122,0.53,6,21,0.29,4,5,0.80,1,2,0.50
Johnson,202816,7,9,0.78,7,12,0.58,13,39,0.33,20,62,0.32,26,59,0.44
Lawrence,198286,1,1,1.00,14,23,0.61,13,24,0.54,12,37,0.32,3,5,0.60
Lemon,197392,0,0,0.00,64,118,0.54,7,17,0.41,5,17,0.29,2,9,0.22
Zambrano,193581,20,25,0.80,14,24,0.58,14,49,0.29,30,89,0.34,12,28,0.43
Monti,191335,2,2,1.00,1,1,1.00,1,2,0.50,4,15,0.27,2,2,1.00
Belanger,184350,28,31,0.90,52,107,0.49,58,120,0.48,97,265,0.37,45,99,0.45
Garrett,195200,2,3,0.67,134,216,0.62,24,54,0.44,41,89,0.46,9,20,0.45
Ryan,203458,4,4,1.00,95,168,0.57,17,39,0.44,6,15,0.40,10,18,0.56
Messina,187956,90,116,0.78,25,53,0.47,42,119,0.35,40,139,0.29,157,303,0.52
Ratliff,183558,57,79,0.72,28,46,0.61,56,133,0.42,107,292,0.37,119,258,0.46
Austin,192270,0,1,0.00,70,126,0.56,5,11,0.45,4,9,0.44,4,8,0.50
Farmer,183990,9,12,0.75,3,13,0.23,12,27,0.44,15,64,0.23,10,16,0.62
Jackson,210794,0,0,0.00,13,21,0.62,4,10,0.40,29,66,0.44,3,6,0.50
Blakely,202229,14,21,0.67,3,8,0.38,19,37,0.51,19,58,0.33,9,23,0.39
Glover,200359,1,2,0.50,48,82,0.59,2,9,0.22,3,9,0.33,4,7,0.57
Goldberg,202842,0,0,0.00,4,4,1.00,0,0,0.00,0,1,0.00,0,1,0.00
Simmons,199076,9,10,0.90,8,9,0.89,6,15,0.40,15,47,0.32,3,5,0.60
Brubaker,194145,11,19,0.58,46,98,0.47,35,89,0.39,53,138,0.38,53,109,0.49
Armstrong,196312,1,1,1.00,103,196,0.53,8,18,0.44,13,28,0.46,14,31,0.45
Roth,192871,0,1,0.00,243,453,0.54,4,10,0.40,0,0,0.00,7,11,0.64
Leyva,195312,43,66,0.65,30,47,0.64,78,188,0.41,87,237,0.37,141,303,0.47
Gamble,193871,24,29,0.83,9,19,0.47,28,90,0.31,41,118,0.35,51,126,0.40
Youngblood,194825,0,0,0.00,12,35,0.34,2,5,0.40,1,3,0.33,1,7,0.14
Lovett,194396,6,10,0.60,6,10,0.60,12,32,0.38,1,4,0.25,10,23,0.43
Doran,189324,7,8,0.88,3,6,0.50,9,16,0.56,5,21,0.24,13,26,0.50
Kos,208154,1,1,1.00,10,18,0.56,4,13,0.31,17,31,0.55,0,3,0.00
Love,199357,0,0,0.00,9,16,0.56,2,2,1.00,0,1,0.00,1,2,0.50
Gies,194296,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Lumpkin,195116,0,0,0.00,0,0,0.00,0,1,0.00,1,2,0.50,0,0,0.00
Pike,205221,0,1,0.00,4,4,1.00,2,4,0.50,1,9,0.11,2,3,0.67
Meyer,201981,1,1,1.00,11,16,0.69,2,8,0.25,1,3,0.33,2,5,0.40
Roberts,201527,3,3,1.00,2,2,1.00,6,14,0.43,5,8,0.62,8,10,0.80
Lauretti,201325,4,5,0.80,3,3,1.00,2,7,0.29,5,25,0.20,1,5,0.20
Amemiya,201309,1,1,1.00,24,35,0.69,1,3,0.33,1,3,0.33,2,4,0.50
Huntley,197492,11,11,1.00,59,84,0.70,36,80,0.45,56,156,0.36,12,26,0.46
Rossi,191211,0,0,0.00,138,242,0.57,40,87,0.46,23,69,0.33,3,8,0.38
Mathew,195943,1,1,1.00,159,271,0.59,8,17,0.47,2,14,0.14,4,7,0.57
Shelton,192921,60,79,0.76,54,95,0.57,70,168,0.42,96,271,0.35,132,281,0.47
Young,191164,97,147,0.66,14,25,0.56,94,232,0.41,109,293,0.37,436,842,0.52
Langley,195099,0,0,0.00,2,3,0.67,3,5,0.60,6,16,0.38,0,1,0.00
Hudson,190575,1,2,0.50,62,101,0.61,1,6,0.17,4,14,0.29,7,10,0.70
Gray,204480,16,21,0.76,12,20,0.60,19,44,0.43,37,102,0.36,7,19,0.37
Pozzi,198425,0,1,0.00,65,108,0.60,5,7,0.71,6,18,0.33,1,2,0.50
Stevens,195365,1,4,0.25,3,4,0.75,1,3,0.33,3,11,0.27,7,11,0.64
Ayres,192572,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lenz,194025,25,34,0.74,32,57,0.56,44,85,0.52,68,169,0.40,79,158,0.50
Richard,209734,2,2,1.00,54,116,0.47,14,39,0.36,5,25,0.20,3,9,0.33
Sousa,198618,8,10,0.80,179,298,0.60,5,13,0.38,0,1,0.00,15,32,0.47
O`Neil,191413,25,33,0.76,19,29,0.66,31,66,0.47,54,146,0.37,31,75,0.41
Moore,188099,42,52,0.81,13,24,0.54,22,78,0.28,47,121,0.39,69,161,0.43
Donaldson,214206,3,4,0.75,12,31,0.39,12,32,0.38,16,67,0.24,6,11,0.55
Meadows,185231,35,55,0.64,4,11,0.36,26,75,0.35,24,69,0.35,153,301,0.51
Aragao,203706,1,2,0.50,89,160,0.56,6,18,0.33,3,10,0.30,3,9,0.33
Marshall,201171,4,5,0.80,87,159,0.55,5,21,0.24,7,24,0.29,11,21,0.52
McLaughlin,199375,33,39,0.85,15,28,0.54,31,64,0.48,38,125,0.30,26,47,0.55
Dillard,199374,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Wilkinson,201477,1,1,1.00,1,1,1.00,1,3,0.33,3,5,0.60,0,1,0.00
DeHart,205172,0,0,0.00,0,2,0.00,0,0,0.00,2,5,0.40,0,0,0.00
Burcak,216874,0,0,0.00,0,3,0.00,0,1,0.00,1,1,1.00,0,1,0.00
Parker,193824,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Chambers,191885,15,28,0.54,33,81,0.41,25,60,0.42,47,147,0.32,83,184,0.45
Tucker,189445,11,19,0.58,100,198,0.51,30,64,0.47,20,67,0.30,54,118,0.46
Pierre,193799,0,0,0.00,107,182,0.59,14,30,0.47,6,25,0.24,8,13,0.62
Campos,194416,19,36,0.53,24,46,0.52,44,109,0.40,83,205,0.40,76,156,0.49
Hines,193369,23,35,0.66,16,25,0.64,39,91,0.43,51,152,0.34,66,146,0.45
Donaldson,190421,3,6,0.50,41,85,0.48,12,29,0.41,21,55,0.38,18,33,0.55
Snodgrass,203401,2,2,1.00,71,111,0.64,11,23,0.48,10,33,0.30,5,11,0.45
Martini,197030,11,14,0.79,13,19,0.68,23,51,0.45,21,64,0.33,35,84,0.42
Phelps,192718,11,16,0.69,10,15,0.67,23,60,0.38,24,89,0.27,19,38,0.50
England,199669,0,2,0.00,157,299,0.53,32,56,0.57,1,2,0.50,9,17,0.53
Rice,198859,1,2,0.50,47,88,0.53,8,11,0.73,0,1,0.00,4,9,0.44
Dickson,191315,2,2,1.00,270,438,0.62,11,21,0.52,0,1,0.00,13,22,0.59
Kearney,184783,10,15,0.67,6,18,0.33,22,48,0.46,1,4,0.25,8,19,0.42
Mack,189483,40,58,0.69,27,50,0.54,46,87,0.53,143,385,0.37,68,155,0.44
McDonnell,205157,0,1,0.00,51,78,0.65,2,9,0.22,0,1,0.00,2,6,0.33
Hunt,198487,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lopez,187213,20,24,0.83,29,62,0.47,31,79,0.39,114,275,0.41,26,50,0.52
Orlando,213806,10,11,0.91,6,9,0.67,8,20,0.40,11,27,0.41,11,17,0.65
Walters,186019,34,40,0.85,53,100,0.53,110,238,0.46,2,13,0.15,72,161,0.45
Stallworth,184023,33,51,0.65,53,108,0.49,66,148,0.45,82,221,0.37,117,254,0.46
Manning,185983,5,6,0.83,107,195,0.55,26,51,0.51,22,58,0.38,7,20,0.35
Shore,193103,0,0,0.00,51,106,0.48,5,9,0.56,0,1,0.00,4,7,0.57
Preston,193334,47,61,0.77,76,106,0.72,101,227,0.44,0,1,0.00,49,100,0.49
Baumgartner,189908,74,114,0.65,15,29,0.52,83,189,0.44,126,386,0.33,259,559,0.46
Morrison,189053,12,14,0.86,15,29,0.52,18,41,0.44,43,112,0.38,5,15,0.33
Landis,188117,2,3,0.67,6,14,0.43,4,6,0.67,5,7,0.71,3,6,0.50
Blocker,195472,0,1,0.00,1,1,1.00,2,6,0.33,3,5,0.60,2,8,0.25
Farrell,185324,2,3,0.67,94,178,0.53,27,61,0.44,14,31,0.45,11,30,0.37
Drake,199055,1,1,1.00,0,0,0.00,0,1,0.00,3,5,0.60,1,1,1.00
Fusco,188236,2,2,1.00,0,1,0.00,1,3,0.33,0,1,0.00,0,0,0.00
Bouchard,189022,0,0,0.00,1,1,1.00,0,0,0.00,1,2,0.50,0,0,0.00
Whipple,195323,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Boone,184032,5,6,0.83,99,168,0.59,33,75,0.44,46,133,0.35,20,47,0.43
Denney,198872,1,1,1.00,220,355,0.62,8,25,0.32,0,0,0.00,6,10,0.60
Duffy,198850,4,7,0.57,239,414,0.58,8,17,0.47,9,29,0.31,20,35,0.57
Bridges,185739,32,44,0.73,9,12,0.75,31,60,0.52,74,232,0.32,47,94,0.50
Hallman,196543,32,47,0.68,29,54,0.54,27,73,0.37,97,256,0.38,43,91,0.47
Dawkins,189281,3,4,0.75,4,5,0.80,1,4,0.25,0,0,0.00,0,1,0.00
Starling,185112,4,4,1.00,41,69,0.59,22,53,0.42,32,91,0.35,2,9,0.22
Rose,198231,18,22,0.82,19,41,0.46,22,35,0.63,27,102,0.26,11,18,0.61
Hawkins,197918,4,6,0.67,4,8,0.50,7,14,0.50,9,25,0.36,5,20,0.25
Fox,189102,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Alfaro,183339,19,31,0.61,63,118,0.53,66,148,0.45,53,141,0.38,85,187,0.45
O`Brien,198292,8,14,0.57,98,204,0.48,3,9,0.33,0,0,0.00,40,88,0.45
Hurley,187439,1,2,0.50,120,223,0.54,10,15,0.67,6,17,0.35,6,12,0.50
Cooper,187586,21,26,0.81,21,37,0.57,79,197,0.40,7,22,0.32,28,71,0.39
Jolly,187612,26,47,0.55,15,29,0.52,45,101,0.45,45,138,0.33,96,200,0.48
Lane,193036,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00
Levine,188041,1,4,0.25,3,6,0.50,8,27,0.30,9,27,0.33,17,47,0.36
Sachs,185320,4,6,0.67,15,37,0.41,13,42,0.31,0,6,0.00,15,28,0.54
Allred,198935,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Kawamura,197067,13,17,0.76,6,15,0.40,21,44,0.48,16,48,0.33,8,19,0.42
Spence,188884,0,2,0.00,83,162,0.51,33,74,0.45,44,117,0.38,7,16,0.44
Page,185671,19,27,0.70,46,99,0.46,48,107,0.45,114,303,0.38,43,82,0.52
Banks,195608,1,1,1.00,95,179,0.53,16,37,0.43,12,35,0.34,6,12,0.50
Nicholson,190563,0,0,0.00,207,344,0.60,5,11,0.45,1,4,0.25,4,9,0.44
Jackson,188630,46,51,0.90,18,34,0.53,21,71,0.30,38,129,0.29,32,73,0.44
Cowan,190257,55,79,0.70,18,42,0.43,99,244,0.41,3,8,0.38,191,384,0.50
Green,197945,0,0,0.00,2,2,1.00,1,1,1.00,1,4,0.25,1,1,1.00
Bowman,195561,25,29,0.86,24,43,0.56,24,50,0.48,32,108,0.30,28,64,0.44
Pitts,186513,0,0,0.00,14,29,0.48,3,6,0.50,4,11,0.36,0,1,0.00
Moore,200452,2,2,1.00,31,67,0.46,24,62,0.39,31,96,0.32,4,15,0.27
Egan,203886,1,1,1.00,3,7,0.43,3,8,0.38,9,31,0.29,1,6,0.17
Wade,202481,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Stovall,190441,16,18,0.89,19,49,0.39,40,93,0.43,92,260,0.35,10,32,0.31
Tolliver,199873,4,6,0.67,60,125,0.48,15,34,0.44,11,29,0.38,14,25,0.56
Oglesby,189926,0,1,0.00,242,410,0.59,24,51,0.47,15,38,0.39,4,17,0.24
Slack,190431,30,37,0.81,23,41,0.56,40,106,0.38,76,243,0.31,6,18,0.33
Masters,185293,90,145,0.62,29,55,0.53,80,190,0.42,54,172,0.31,388,752,0.52
Emerson,205668,1,1,1.00,64,112,0.57,4,14,0.29,2,5,0.40,5,7,0.71
Hershberger,200656,3,3,1.00,1,3,0.33,2,4,0.50,2,11,0.18,1,7,0.14
Craven,200281,0,0,0.00,6,12,0.50,0,1,0.00,1,1,1.00,0,1,0.00
Handy,195481,3,4,0.75,33,74,0.45,13,46,0.28,36,113,0.32,17,42,0.40
Ritter,194653,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Beyer,205665,4,6,0.67,7,12,0.58,14,22,0.64,20,54,0.37,6,11,0.55
Eaton,193926,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lofton,188861,4,4,1.00,30,54,0.56,21,52,0.40,41,86,0.48,6,9,0.67
McMullin,192389,1,2,0.50,50,100,0.50,6,22,0.27,8,18,0.44,8,13,0.62
Johns,186203,0,1,0.00,197,342,0.58,4,8,0.50,0,0,0.00,4,9,0.44
McMurray,196651,40,51,0.78,33,61,0.54,67,132,0.51,95,273,0.35,62,158,0.39
Kelley,189604,14,19,0.74,6,10,0.60,15,35,0.43,39,128,0.30,27,64,0.42
Pillar,202568,23,28,0.82,9,22,0.41,28,55,0.51,40,121,0.33,27,64,0.42
Payne,200126,1,1,1.00,0,0,0.00,3,11,0.27,2,6,0.33,10,34,0.29
Handy,199861,0,0,0.00,34,68,0.50,4,8,0.50,1,6,0.17,2,6,0.33
Caldwell,198045,6,7,0.86,161,262,0.61,25,49,0.51,14,38,0.37,13,28,0.46
Lindberg,196059,4,4,1.00,54,98,0.55,21,56,0.38,60,157,0.38,2,5,0.40
Everhart,183230,0,0,0.00,3,5,0.60,3,4,0.75,5,12,0.42,0,2,0.00
Latham,204835,29,39,0.74,11,22,0.50,36,80,0.45,44,122,0.36,92,211,0.44
Sherman,191535,3,4,0.75,51,91,0.56,28,80,0.35,70,227,0.31,8,28,0.29
Schwartz,199866,1,3,0.33,163,309,0.53,13,37,0.35,6,22,0.27,10,25,0.40
Kerr,183062,0,1,0.00,260,445,0.58,5,9,0.56,0,0,0.00,4,10,0.40
Casanova,197348,12,16,0.75,21,36,0.58,21,44,0.48,63,182,0.35,11,16,0.69
Bower,204518,22,30,0.73,9,22,0.41,34,90,0.38,42,150,0.28,46,84,0.55
Hofman,190692,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schroeder,188676,9,11,0.82,1,3,0.33,4,14,0.29,4,17,0.24,23,47,0.49
McKnight,188477,0,0,0.00,6,10,0.60,0,1,0.00,0,4,0.00,0,0,0.00
Russo,204432,3,3,1.00,6,13,0.46,5,10,0.50,20,55,0.36,0,2,0.00
Kirk,202546,0,0,0.00,50,79,0.63,4,16,0.25,6,20,0.30,5,8,0.62
Golden,191231,33,45,0.73,6,15,0.40,18,65,0.28,40,107,0.37,68,124,0.55
Jimenez,214534,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Douglas,200904,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Jacobs,185185,4,5,0.80,56,134,0.42,24,61,0.39,44,131,0.34,12,23,0.52
Ayers,200585,4,8,0.50,62,118,0.53,23,62,0.37,43,146,0.29,42,85,0.49
Webb,188727,3,5,0.60,139,254,0.55,1,3,0.33,1,1,1.00,13,24,0.54
Jennings,190229,33,50,0.66,11,25,0.44,46,97,0.47,90,244,0.37,63,151,0.42
Reid,187784,114,163,0.70,24,45,0.53,104,212,0.49,160,384,0.42,349,680,0.51
Romano,201437,2,2,1.00,1,2,0.50,3,6,0.50,2,8,0.25,0,2,0.00
Rogers,195507,31,39,0.79,12,27,0.44,25,68,0.37,31,112,0.28,44,98,0.45
Beasley,192669,11,14,0.79,29,64,0.45,32,79,0.41,0,2,0.00,1,4,0.25
McMillan,190318,3,5,0.60,87,143,0.61,3,12,0.25,2,12,0.17,12,26,0.46
Sweat,184196,2,2,1.00,16,29,0.55,8,23,0.35,22,78,0.28,1,3,0.33
Brewer,202701,0,0,0.00,1,1,1.00,1,3,0.33,1,2,0.50,1,2,0.50
Green,192798,0,0,0.00,7,11,0.64,0,0,0.00,0,0,0.00,1,1,1.00
Myers,200485,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wise,187809,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,0,0,0.00
Allison,189265,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Arnett,185640,14,23,0.61,51,85,0.60,38,72,0.53,80,202,0.40,53,128,0.41
Ryan,183254,12,18,0.67,135,201,0.67,34,70,0.49,6,29,0.21,35,68,0.51
Collins,194007,2,2,1.00,223,320,0.70,5,12,0.42,1,1,1.00,6,8,0.75
Temple,198848,37,51,0.73,37,66,0.56,45,106,0.42,110,327,0.34,54,133,0.41
Smallwood,183134,48,73,0.66,17,26,0.65,69,150,0.46,60,190,0.32,178,382,0.47
Meyers,189704,17,23,0.74,29,50,0.58,56,120,0.47,0,2,0.00,5,22,0.23
Burch,189589,1,2,0.50,3,5,0.60,1,2,0.50,2,5,0.40,0,1,0.00
Warner,184853,0,0,0.00,4,6,0.67,1,3,0.33,0,0,0.00,0,0,0.00
Suarez,204903,17,23,0.74,11,13,0.85,16,37,0.43,23,65,0.35,31,68,0.46
DeLong,195088,1,2,0.50,94,149,0.63,5,11,0.45,0,1,0.00,3,8,0.38
Farr,198460,1,1,1.00,59,99,0.60,2,2,1.00,0,1,0.00,2,4,0.50
Leblanc,190159,4,4,1.00,6,17,0.35,6,12,0.50,13,34,0.38,11,20,0.55
McManus,184521,31,42,0.74,80,136,0.59,52,102,0.51,97,263,0.37,103,213,0.48
Shields,195436,1,4,0.25,184,343,0.54,13,34,0.38,9,38,0.24,11,25,0.44
Whitson,198492,0,0,0.00,106,198,0.54,9,18,0.50,6,23,0.26,3,7,0.43
Love,186185,72,96,0.75,28,53,0.53,35,103,0.34,100,250,0.40,115,237,0.49
Speer,191449,47,55,0.85,20,24,0.83,33,71,0.46,56,172,0.33,35,72,0.49
Gilliland,188835,2,2,1.00,53,109,0.49,9,32,0.28,11,37,0.30,5,17,0.29
Lyons,187823,10,14,0.71,18,33,0.55,12,33,0.36,37,118,0.31,7,14,0.50
Golan,206298,5,6,0.83,1,8,0.12,5,18,0.28,16,45,0.36,9,16,0.56
Dix,204527,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,1,1,1.00
Welch,216378,0,0,0.00,0,0,0.00,0,1,0.00,0,1,0.00,0,1,0.00
Ellsworth,196859,1,1,1.00,2,3,0.67,0,0,0.00,1,2,0.50,0,1,0.00
Gatlin,197678,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00
Dudley,200128,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ericsson,190165,5,7,0.71,97,184,0.53,13,34,0.38,19,40,0.47,13,40,0.33
Ford,184959,6,6,1.00,76,154,0.49,46,94,0.49,105,282,0.37,16,45,0.36
Bianchi,203752,0,1,0.00,111,196,0.57,9,13,0.69,2,6,0.33,2,10,0.20
McDuffie,196553,25,39,0.64,28,39,0.72,50,110,0.45,64,208,0.31,34,76,0.45
Barton,188422,71,120,0.59,13,27,0.48,81,222,0.36,76,224,0.34,388,816,0.48
Hirano,191512,7,11,0.64,45,104,0.43,40,89,0.45,36,121,0.30,37,64,0.58
Crawford,191063,21,29,0.72,17,41,0.41,28,89,0.31,0,3,0.00,74,156,0.47
Upchurch,205440,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Adam,184379,2,2,1.00,1,3,0.33,3,15,0.20,0,1,0.00,4,9,0.44
Decker,201462,0,0,0.00,11,18,0.61,0,2,0.00,0,0,0.00,0,2,0.00
Douglas,198252,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Reynolds,202326,0,0,0.00,2,2,1.00,0,3,0.00,0,4,0.00,0,0,0.00
Mathewson,202651,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Baggett,194841,4,9,0.44,60,98,0.61,59,136,0.43,60,152,0.39,8,22,0.36
Salas,196404,1,2,0.50,69,128,0.54,37,94,0.39,97,238,0.41,10,22,0.45
Berry,191833,2,2,1.00,232,398,0.58,5,18,0.28,0,0,0.00,7,25,0.28
Russo,184436,37,47,0.79,17,26,0.65,58,127,0.46,29,88,0.33,80,173,0.46
Sullivan,184623,39,47,0.83,13,25,0.52,34,73,0.47,53,167,0.32,78,167,0.47
Baker,188205,0,0,0.00,37,57,0.65,18,29,0.62,24,59,0.41,2,7,0.29
Pate,187589,0,0,0.00,7,11,0.64,9,14,0.64,15,54,0.28,2,8,0.25
Zhao,201662,3,3,1.00,3,4,0.75,4,7,0.57,6,11,0.55,3,6,0.50
Ely,201114,16,20,0.80,10,19,0.53,20,48,0.42,30,99,0.30,13,31,0.42
Hardy,199865,0,0,0.00,51,91,0.56,4,9,0.44,4,9,0.44,0,3,0.00
Stone,198301,0,0,0.00,3,4,0.75,2,7,0.29,2,5,0.40,0,1,0.00
Pullen,203969,0,0,0.00,4,7,0.57,2,3,0.67,0,0,0.00,0,0,0.00
Mullan,192533,4,5,0.80,70,132,0.53,48,102,0.47,58,153,0.38,7,14,0.50
Reese,192222,4,5,0.80,165,280,0.59,26,68,0.38,12,41,0.29,11,21,0.52
